price,latitude,longitude,area_sqft,bedrooms,bathrooms,image
20000000.0,12.976252994984833,77.55914099299132,2061.0,3.0,3.0,real_images/default.jpg
47700000.0,12.998197437293502,77.56428789427125,5611.5,4.0,4.0,real_images/default.jpg
6852000.0,12.957471610536686,77.53125019111216,1282.0,3.0,2.0,real_images/default.jpg
6500000.0,12.918106809425412,77.5799581696345,1600.0,3.0,3.0,real_images/default.jpg
7800000.0,12.919155482799377,77.59845702105545,1500.0,2.0,2.0,real_images/default.jpg
11000000.0,12.990246633071258,77.50910687844416,1870.0,3.0,3.0,real_images/default.jpg
7500000.0,12.950671890973869,77.58716339681247,1600.0,3.0,3.0,real_images/default.jpg
1650000.0,12.916158600203968,77.5641567644438,880.0,2.0,1.0,real_images/default.jpg
8300000.0,12.967182561806442,77.53693739442818,1535.0,3.0,3.0,real_images/default.jpg
5700000.0,12.9915761965993,77.58791988044128,950.0,2.0,2.0,real_images/default.jpg
6500000.0,12.938776515882191,77.59899320018847,1360.0,2.0,2.0,real_images/default.jpg
5400500.0,12.943324490911658,77.56722430929746,1073.5,2.0,2.0,real_images/default.jpg
8505000.0,12.934599808152129,77.58534581690827,1260.0,3.0,2.0,real_images/default.jpg
21300000.0,12.937497446939046,77.53998990490415,3050.0,5.0,5.0,real_images/default.jpg
10500000.0,12.906265062564929,77.55609433552188,1563.05,3.0,3.0,real_images/default.jpg
4376000.0,12.966259633912996,77.54748444895132,1167.0,2.0,2.0,real_images/default.jpg
3500000.0,12.97431039125222,77.5111354948649,890.0,2.0,2.0,real_images/default.jpg
4674000.0,12.992627940589857,77.56263875792978,1612.0,3.0,3.0,real_images/default.jpg
9131000.0,12.980075746425847,77.56237521296653,1710.0,3.0,4.0,real_images/default.jpg
5800000.0,12.926789965119157,77.55475221419348,957.0,2.0,2.0,real_images/default.jpg
5000000.0,12.943277432012929,77.53014853556628,1125.0,2.0,2.0,real_images/default.jpg
3060000.0,12.98204575620112,77.54048206175074,1020.0,2.0,2.0,real_images/default.jpg
13500000.0,12.9038439970068,77.5249849571321,1735.0,3.0,3.0,real_images/default.jpg
14500000.0,12.977559882587279,77.51456758481098,2050.0,3.0,3.0,real_images/default.jpg
3200000.0,12.943922739754182,77.57455433409356,1063.0,2.0,2.0,real_images/default.jpg
15000000.0,12.949671243414373,77.56022549626651,1904.0,3.0,3.0,real_images/default.jpg
17500000.0,12.975816985649212,77.58702594128481,2000.0,3.0,3.0,real_images/default.jpg
4349000.0,12.973848763346476,77.57387553004313,1242.5,2.0,2.0,real_images/default.jpg
7500000.0,12.949060287790259,77.51562777224088,1425.0,3.0,2.0,real_images/default.jpg
6450000.0,12.986167220683082,77.52366556185954,1500.0,3.0,2.0,real_images/default.jpg
6000000.0,12.941147750971128,77.56378064976542,1060.0,2.0,2.0,real_images/default.jpg
7000000.0,12.941901455424851,77.50060700521148,1470.0,3.0,2.0,real_images/default.jpg
1100000.0,12.920261682963801,77.54302429542645,450.0,1.0,1.0,real_images/default.jpg
6450000.0,12.944945186199636,77.52286716891724,1152.0,2.0,2.0,real_images/default.jpg
5600000.0,12.985257295975003,77.53028463219474,1350.0,3.0,2.0,real_images/default.jpg
6500000.0,12.98570010788522,77.54612272421248,1550.0,3.0,3.0,real_images/default.jpg
6700000.0,12.918344323955269,77.55192115272426,705.0,1.0,1.0,real_images/default.jpg
3600000.0,12.944495391048653,77.56663076774633,770.0,2.0,1.0,real_images/default.jpg
5100000.0,12.96505837028847,77.52426013397213,1242.0,2.0,2.0,real_images/default.jpg
15500000.0,12.946837721466881,77.54388106782837,1700.0,3.0,3.0,real_images/default.jpg
14500000.0,12.951145513401194,77.5895167862259,2144.0,3.0,3.0,real_images/default.jpg
11000000.0,12.95633269420103,77.54415806339574,1704.0,3.0,3.0,real_images/default.jpg
5200000.0,12.903273550631498,77.57357371911223,1070.0,2.0,2.0,real_images/default.jpg
4600000.0,12.961584128471737,77.52205301195137,1025.0,2.0,2.0,real_images/default.jpg
5680000.0,12.929548099586302,77.56264790488689,1277.5,2.0,2.0,real_images/default.jpg
5200000.0,12.985937463048792,77.56720414924257,1200.0,2.0,2.0,real_images/default.jpg
8000000.0,12.93199293487362,77.55841076770488,1550.0,3.0,2.0,real_images/default.jpg
6000000.0,12.922977055988556,77.5736809108876,1200.0,2.0,2.0,real_images/default.jpg
9800000.0,12.941650784213635,77.56706430402727,1327.0,2.0,2.0,real_images/default.jpg
5600000.0,12.968784539137136,77.5806660516777,1400.0,3.0,3.0,real_images/default.jpg
4760000.0,12.905600470449093,77.51628285830346,1225.0,2.0,2.0,real_images/default.jpg
5400000.0,12.986977203358428,77.55125660070368,1260.0,3.0,2.0,real_images/default.jpg
4870000.0,12.920122145478144,77.5662548978726,1282.0,3.0,2.0,real_images/default.jpg
8800000.0,12.94501045476209,77.51422447537622,1909.0,3.0,3.0,real_images/default.jpg
8700000.0,12.999982830884496,77.52062078845374,1359.0,2.0,2.0,real_images/default.jpg
6500000.0,12.965333118718355,77.55732442076702,1595.0,3.0,3.0,real_images/default.jpg
7829000.000000001,12.910898466336137,77.50820114464695,1475.0,3.0,3.0,real_images/default.jpg
10000000.0,12.986415379076398,77.59290821508849,1580.0,3.0,3.0,real_images/default.jpg
6500000.0,12.951414829769584,77.53628472895163,1295.0,2.0,2.0,real_images/default.jpg
2700000.0,12.95885015781655,77.51987757495243,589.0,1.0,1.0,real_images/default.jpg
9829000.0,12.995694617234365,77.50431513235853,1787.0,3.0,3.0,real_images/default.jpg
12500000.0,12.932053702128021,77.58786749848275,1787.0,3.0,3.0,real_images/default.jpg
9000000.0,12.901917219809913,77.58580612002255,1475.0,3.0,2.0,real_images/default.jpg
4428000.0,12.915935792108481,77.59361644447122,984.0,2.0,2.0,real_images/default.jpg
26000000.0,12.96408197484472,77.50064038083246,2405.0,3.0,4.0,real_images/default.jpg
7200000.0,12.922153323857803,77.5785850723017,1080.0,2.0,2.0,real_images/default.jpg
5640000.0,12.942029690436305,77.5461215619356,1153.0,2.0,2.0,real_images/default.jpg
6000000.0,12.97539259461414,77.56314803348934,1148.0,2.0,2.0,real_images/default.jpg
5500000.0,12.979461956038403,77.55635155229575,1110.0,2.0,2.0,real_images/default.jpg
4200000.0,12.969768127494653,77.54683825828829,1100.0,2.0,2.0,real_images/default.jpg
11000000.0,12.920795012409409,77.59838921972208,1290.0,2.0,2.0,real_images/default.jpg
12900000.0,12.972041249107711,77.55421315141125,1933.0,3.0,3.0,real_images/default.jpg
1645000.0,12.985177596203124,77.52004605110415,645.0,1.0,1.0,real_images/default.jpg
1645000.0,12.968474016547018,77.54208183616183,645.0,1.0,1.0,real_images/default.jpg
8400000.0,12.90983020914718,77.59404798510518,1644.0,3.0,3.0,real_images/default.jpg
7250000.0,12.906124674527621,77.58299301708142,1285.0,2.0,2.0,real_images/default.jpg
4000000.0,12.957690806282287,77.53298364439846,910.0,2.0,2.0,real_images/default.jpg
7000000.0,12.959534014391966,77.57942363386645,1577.0,3.0,3.0,real_images/default.jpg
28000000.0,12.926379260210473,77.53283898469711,4050.0,3.0,3.0,real_images/default.jpg
18500000.0,12.939743307259027,77.52599302011228,2420.0,3.0,3.0,real_images/default.jpg
2000000.0,12.989126406024972,77.5213593546628,800.0,2.0,1.0,real_images/default.jpg
9300000.0,12.973096950761578,77.57004540953308,1270.0,2.0,2.0,real_images/default.jpg
6300000.0,12.996220240840682,77.59491463301161,1108.0,2.0,2.0,real_images/default.jpg
17000000.0,12.919627733909639,77.50509692545654,3045.0,3.0,3.0,real_images/default.jpg
30000000.0,12.966811174786253,77.5575977765227,2900.0,4.0,3.0,real_images/default.jpg
7550000.0,12.984840790440925,77.56946781095829,1500.0,3.0,3.0,real_images/default.jpg
4390000.0,12.95314234955382,77.54589858252923,1295.0,2.0,2.0,real_images/default.jpg
5990000.0,12.995888308251779,77.54031952326915,1162.0,2.0,2.0,real_images/default.jpg
4920000.0,12.946045313966472,77.5687258846925,1035.0,2.0,2.0,real_images/default.jpg
5280000.0,12.917997672523533,77.5818321809448,1600.0,4.0,4.0,real_images/default.jpg
6158000.0,12.925062521541745,77.57557737931803,1866.0,3.0,2.0,real_images/default.jpg
2600000.0,12.926105463606838,77.54926923345353,700.0,2.0,1.0,real_images/default.jpg
12000000.0,12.90739629590353,77.50034509374284,1804.0,3.0,3.0,real_images/default.jpg
13100000.0,12.970986447490846,77.58471068705778,1868.0,3.0,3.0,real_images/default.jpg
13200000.0,12.934503364617129,77.51341156969667,2026.0,3.0,3.0,real_images/default.jpg
8090000.000000001,12.969788076598576,77.52084630064469,1210.0,2.0,2.0,real_images/default.jpg
25000000.0,12.97789231491722,77.55061535492439,4111.0,4.0,4.0,real_images/default.jpg
9145000.0,12.948624691912109,77.5362603991383,1762.0,3.0,3.0,real_images/default.jpg
5500000.0,12.930520677502813,77.59363060624511,1252.0,3.0,3.0,real_images/default.jpg
3450000.0,12.960995538655212,77.50641179095645,861.0,2.0,2.0,real_images/default.jpg
10000000.0,12.9799696889881,77.54077603028307,1420.0,3.0,2.0,real_images/default.jpg
7880000.0,12.92016912152897,77.50703459630446,1490.0,3.0,3.0,real_images/default.jpg
9400000.0,12.900275885821763,77.55569998652393,1425.0,3.0,2.0,real_images/default.jpg
4000000.0,12.945078494436789,77.52399227183274,1200.0,2.0,2.0,real_images/default.jpg
5000000.0,12.991029555977061,77.50358081900336,1084.0,2.0,2.0,real_images/default.jpg
2588000.0,12.982180340068307,77.56381646928548,1015.0,2.0,2.0,real_images/default.jpg
5125000.0,12.906725137495167,77.51138582074076,1017.0,2.0,2.0,real_images/default.jpg
4500000.0,12.962244414329836,77.51364473389692,1069.0,2.0,2.0,real_images/default.jpg
9820000.0,12.939961688713472,77.58459004021066,1349.0,2.0,2.0,real_images/default.jpg
5000000.0,12.909484203243784,77.51166384337606,1005.0,2.0,2.0,real_images/default.jpg
7500000.0,12.934026411205728,77.56612312023337,1417.0,2.0,2.0,real_images/default.jpg
4700000.0,12.96943024605379,77.56905361084586,950.0,2.0,2.0,real_images/default.jpg
12000000.0,12.90693414923302,77.56944088303995,2000.0,4.0,4.0,real_images/default.jpg
10400000.0,12.915712784069663,77.53361050548226,1863.0,4.0,3.0,real_images/default.jpg
2950000.0,12.971491975409746,77.59216358480306,1010.0,2.0,2.0,real_images/default.jpg
7000000.0,12.97712408092743,77.51503899431742,1425.0,3.0,2.0,real_images/default.jpg
10000000.0,12.994275829672878,77.5291386982746,1450.0,3.0,3.0,real_images/default.jpg
10500000.0,12.909055036543348,77.5966238389787,1847.0,3.0,3.0,real_images/default.jpg
4500000.0,12.901487369704618,77.54346379819856,1100.0,2.0,2.0,real_images/default.jpg
2600000.0,12.981220936299652,77.55585084718187,525.0,1.0,1.0,real_images/default.jpg
9500000.0,12.964320320150907,77.53750214628948,1665.0,3.0,3.0,real_images/default.jpg
6500000.0,12.989078031013403,77.53448889729611,1664.0,4.0,4.0,real_images/default.jpg
15000000.0,12.954711572854945,77.56996101090488,1850.0,3.0,3.0,real_images/default.jpg
10000000.0,12.955100708679726,77.5794469183902,1438.0,2.0,2.0,real_images/default.jpg
11500000.0,12.924667991989434,77.50162152874711,1560.0,3.0,3.0,real_images/default.jpg
6700000.0,12.99248030240746,77.50124318393478,1550.0,3.0,3.0,real_images/default.jpg
7500000.0,12.936168646132328,77.5177208365878,1280.0,2.0,2.0,real_images/default.jpg
5100000.0,12.914906559323118,77.58006316746922,1113.0,2.0,2.0,real_images/default.jpg
8309000.0,12.905236624443974,77.51538882204518,1385.0,2.0,2.0,real_images/default.jpg
6500000.0,12.917211706197614,77.52838586900008,1128.0,2.0,2.0,real_images/default.jpg
41500000.0,12.963379363438575,77.50077444160985,2390.0,3.0,3.0,real_images/default.jpg
5600000.0,12.94297128793349,77.59860751180015,1464.0,3.0,3.0,real_images/default.jpg
5200000.0,12.928050337105486,77.56307983491935,1200.0,2.0,2.0,real_images/default.jpg
5500000.0,12.900042993792862,77.55818810285722,1150.0,3.0,2.0,real_images/default.jpg
9500000.0,12.93922173174252,77.55904396798532,1645.0,3.0,3.0,real_images/default.jpg
7400000.0,12.981035753683502,77.5489063760143,1192.0,2.0,2.0,real_images/default.jpg
21500000.0,12.956694972885426,77.51786401183664,2135.0,3.0,3.0,real_images/default.jpg
5800000.0,12.905925228311599,77.5940189974531,1173.0,2.0,2.0,real_images/default.jpg
4500000.0,12.98790757690693,77.59639354767658,1020.0,2.0,2.0,real_images/default.jpg
23000000.0,12.90610006809626,77.54611977122963,3122.0,4.0,6.0,real_images/default.jpg
4000000.0,12.901426542578157,77.50160213663017,1250.0,2.0,2.0,real_images/default.jpg
7600000.0,12.962407132022696,77.55067298771608,1325.0,2.0,2.0,real_images/default.jpg
15000000.0,12.994299354469891,77.53757209713523,1850.0,3.0,3.0,real_images/default.jpg
4936000.0,12.960094493984805,77.54931553726689,1260.0,3.0,3.0,real_images/default.jpg
15000000.0,12.984511196561941,77.53719481601411,1800.0,3.0,3.0,real_images/default.jpg
7400000.0,12.997658382416097,77.55394290267283,11.0,3.0,3.0,real_images/default.jpg
4325000.0,12.97456165934829,77.53935023023006,1100.0,2.0,2.0,real_images/default.jpg
7700000.0,12.937723460546886,77.54395350657214,1508.0,2.0,2.0,real_images/default.jpg
7500000.0,12.97349753426999,77.59299258289366,1592.0,3.0,3.0,real_images/default.jpg
5700000.0,12.940326479642772,77.53034958763375,1388.0,2.0,2.0,real_images/default.jpg
2835000.0,12.996866545905279,77.53875719948984,630.0,1.0,1.0,real_images/default.jpg
33500000.0,12.933438861847051,77.5119673180224,3252.0,4.0,5.0,real_images/default.jpg
5000000.0,12.98957344452627,77.54844679645555,1116.0,2.0,2.0,real_images/default.jpg
8904000.0,12.970200868076667,77.50041868042244,1308.0,2.0,2.0,real_images/default.jpg
5200000.0,12.996220230430195,77.5237943782192,1075.0,2.0,2.0,real_images/default.jpg
1166000.0,12.90562830774873,77.50058841164288,530.0,1.0,1.0,real_images/default.jpg
6000000.0,12.91641490253612,77.55159028622896,1075.0,2.0,2.0,real_images/default.jpg
3900000.0,12.999972216439314,77.58985151376744,930.0,2.0,2.0,real_images/default.jpg
6000000.0,12.920234420092308,77.52312530393891,1380.0,2.0,2.0,real_images/default.jpg
21200000.0,12.98852904349017,77.52259823910954,2483.0,4.0,5.0,real_images/default.jpg
5500000.0,12.960185640732414,77.53478505520125,1166.0,2.0,2.0,real_images/default.jpg
6500000.0,12.946324492996572,77.53051613632991,1050.0,2.0,2.0,real_images/default.jpg
27500000.0,12.984236412102211,77.55830295055212,2023.71,3.0,3.0,real_images/default.jpg
4680000.0,12.902904350754248,77.50198305277668,1200.0,2.0,2.0,real_images/default.jpg
10800000.0,12.921355955162548,77.57946043676255,1600.0,3.0,2.0,real_images/default.jpg
11000000.0,12.911586989581465,77.56745453529595,1935.0,3.0,3.0,real_images/default.jpg
2990000.0,12.944960417083147,77.57477258241072,451.0,1.0,1.0,real_images/default.jpg
9500000.0,12.902165272553171,77.57929930582915,1800.0,3.0,3.0,real_images/default.jpg
7700000.0,12.989424081385945,77.51075184271366,1400.0,3.0,3.0,real_images/default.jpg
11500000.0,12.908107789892126,77.54575900817035,1801.0,3.0,3.0,real_images/default.jpg
4400000.0,12.990055689045537,77.55350344473568,1160.0,2.0,2.0,real_images/default.jpg
4000000.0,12.905631020989986,77.5460093572888,950.0,2.0,2.0,real_images/default.jpg
12100000.0,12.975993550111312,77.52858376693659,1826.0,3.0,3.0,real_images/default.jpg
9400000.0,12.96580549647948,77.50739136678996,1245.0,2.0,2.0,real_images/default.jpg
4579000.0,12.943964866219002,77.52631879330369,1145.0,2.0,2.0,real_images/default.jpg
3300000.0,12.99774417516614,77.56076346168604,825.0,2.0,2.0,real_images/default.jpg
10800000.0,12.92148499370799,77.50722800859465,1693.0,3.0,3.0,real_images/default.jpg
5300000.0,12.965668198841728,77.50107872579231,1113.27,2.0,2.0,real_images/default.jpg
5800000.0,12.964961727507191,77.53124044642354,1460.0,2.0,2.0,real_images/default.jpg
3200000.0,12.982008374924634,77.54925986497979,1050.0,2.0,2.0,real_images/default.jpg
5500000.0,12.959650427958053,77.5047450102557,1260.0,2.0,2.0,real_images/default.jpg
12000000.0,12.906066131900875,77.58403121134143,1656.0,2.0,2.0,real_images/default.jpg
4500000.0,12.930573339385102,77.57239752275125,1208.0,3.0,3.0,real_images/default.jpg
16100000.0,12.914727894102146,77.5384931416951,1910.0,3.0,3.0,real_images/default.jpg
23000000.0,12.96451364948482,77.51804659116414,3252.0,4.0,4.0,real_images/default.jpg
8200000.0,12.949285280000483,77.53676059054652,1175.0,2.0,2.0,real_images/default.jpg
41000000.0,12.946428197992422,77.57160564095365,2390.0,3.0,3.0,real_images/default.jpg
3800000.0,12.9198657728796,77.52443547975086,750.0,2.0,2.0,real_images/default.jpg
6450000.0,12.964154923310154,77.53553350775636,1550.0,3.0,3.0,real_images/default.jpg
8800000.0,12.966305043125265,77.5720006293928,1760.0,3.0,3.0,real_images/default.jpg
6200000.0,12.912467881462977,77.58732465025325,1125.0,2.0,2.0,real_images/default.jpg
10300000.0,12.913618628563365,77.56426667455962,1991.0,3.0,4.0,real_images/default.jpg
2650000.0,12.906444575266562,77.50877255453103,1060.0,2.0,2.0,real_images/default.jpg
7500000.0,12.929136160302345,77.51483459817784,1105.0,2.0,2.0,real_images/default.jpg
6700000.0,12.997853315994542,77.57528467658689,985.0,2.0,2.0,real_images/default.jpg
7900000.0,12.937084823559669,77.52394125908586,1590.0,3.0,3.0,real_images/default.jpg
5500000.0,12.994484798809804,77.52534443435324,1120.0,2.0,2.0,real_images/default.jpg
5500000.0,12.964508398244208,77.5503274781424,1069.0,2.0,2.0,real_images/default.jpg
14000000.0,12.98188457200049,77.56133358223437,1933.0,3.0,3.0,real_images/default.jpg
6900000.0,12.901680885302836,77.55510664725351,1194.0,2.0,2.0,real_images/default.jpg
6900000.0,12.99312750611075,77.53786543013493,1150.0,2.0,2.0,real_images/default.jpg
4810000.0,12.930853874186388,77.5426232975962,1419.0,2.0,2.0,real_images/default.jpg
5500000.0,12.93753300195765,77.5229462623577,1450.0,3.0,3.0,real_images/default.jpg
6829000.000000001,12.926524112333283,77.54097685429383,1630.0,3.0,3.0,real_images/default.jpg
4000000.0,12.933635639147063,77.53401482448992,708.0,2.0,1.0,real_images/default.jpg
7600000.0,12.962986748636808,77.54225615705158,1250.0,2.0,2.0,real_images/default.jpg
9500000.0,12.982846278889426,77.51031462428173,1400.0,3.0,2.0,real_images/default.jpg
10000000.0,12.976328909524115,77.55742587134375,1750.0,3.0,3.0,real_images/default.jpg
7100000.0,12.97503644730962,77.51824967788957,1404.0,2.0,2.0,real_images/default.jpg
9500000.0,12.947752086978033,77.55464283244417,1715.0,3.0,2.0,real_images/default.jpg
3465000.0,12.933788294663243,77.54176132658691,630.0,1.0,1.0,real_images/default.jpg
13500000.0,12.95664967691893,77.5111537244587,1752.12,3.0,3.0,real_images/default.jpg
5547000.0,12.91061508605211,77.55230665490727,1295.0,2.0,2.0,real_images/default.jpg
25200000.0,12.906899137865253,77.5273284413844,1800.0,3.0,3.0,real_images/default.jpg
7403000.0,12.988986206837007,77.54052756033317,1346.0,2.0,2.0,real_images/default.jpg
5500000.0,12.92517770259608,77.58151593496436,1150.0,2.0,2.0,real_images/default.jpg
32500000.0,12.971174645063574,77.59114151725124,3309.0,4.0,4.0,real_images/default.jpg
3035000.0,12.985904101699138,77.53222295476967,1190.0,3.0,2.0,real_images/default.jpg
9800000.0,12.983220829678507,77.54747088493811,1620.0,3.0,3.0,real_images/default.jpg
36000000.0,12.984846194245064,77.55125213604191,5000.0,11.0,9.0,real_images/default.jpg
12000000.0,12.957425771690007,77.59587169699185,2450.0,3.0,3.0,real_images/default.jpg
3522999.9999999995,12.98394580584488,77.55525276639402,1220.0,3.0,2.0,real_images/default.jpg
3000000.0,12.983863226641425,77.52090639096201,850.0,2.0,2.0,real_images/default.jpg
12600000.0,12.988610546288745,77.55641027690925,1150.0,2.0,2.0,real_images/default.jpg
13000000.0,12.98425284158301,77.56876532206282,1760.0,3.0,2.0,real_images/default.jpg
4000000.0,12.957315149052855,77.57661597681447,900.0,2.0,2.0,real_images/default.jpg
4216000.0,12.964197337774522,77.50387779597615,1130.0,2.0,2.0,real_images/default.jpg
16500000.0,12.999816771861978,77.5749585565352,1320.0,2.0,2.0,real_images/default.jpg
6200000.0,12.917348745652829,77.59416620464508,1200.0,2.0,2.0,real_images/default.jpg
5017000.0,12.940565389130557,77.56822940641645,929.0,2.0,2.0,real_images/default.jpg
26000000.0,12.96371748185115,77.50812177897996,1150.0,4.0,4.0,real_images/default.jpg
19000000.0,12.917531888983257,77.5130463286977,1200.0,5.0,5.0,real_images/default.jpg
6000000.0,12.910933495625393,77.54508641980186,1130.0,2.0,2.0,real_images/default.jpg
12000000.0,12.963764125629963,77.56328410167862,1753.0,3.0,3.0,real_images/default.jpg
33700000.0,12.97817032221543,77.58924618527645,4500.0,5.0,7.0,real_images/default.jpg
9442000.0,12.95825231034035,77.56260715027013,1196.0,2.0,2.0,real_images/default.jpg
5250000.0,12.9158019027022,77.54991251764181,1150.0,2.0,3.0,real_images/default.jpg
6300000.0,12.931372497669948,77.53231059972548,1128.0,2.0,2.0,real_images/default.jpg
5300000.0,12.949948292273486,77.59566701136792,1000.0,2.0,2.0,real_images/default.jpg
4500000.0,12.989990326720548,77.55736260304427,1035.0,2.0,2.0,real_images/default.jpg
3600000.0,12.954618213892106,77.53197972215305,1075.0,3.0,2.0,real_images/default.jpg
4850000.0,12.949964730776893,77.54057606117034,1040.0,2.0,2.0,real_images/default.jpg
9500000.0,12.942520989103178,77.52477364720353,1511.0,3.0,3.0,real_images/default.jpg
6875000.0,12.967223018871714,77.51195828026647,1545.0,3.0,3.0,real_images/default.jpg
3500000.0,12.975961543363333,77.57429343192511,1000.0,2.0,2.0,real_images/default.jpg
